txn_id,account_id,booking_date,value_date,amount,fee_amount,currency,txn_type,channel,category,merchant,status,reference,counterparty,description,source_system
TXN003611,ACC10010,2024-06-16,2024-06-17,10.98,0.0,USD,CREDIT,CARD,Transfer,Netflix,POSTED,REF511644,CP5961,Transfer via CARD,SETTLEMENT_FEED
TXN003612,ACC10022,2024-06-06,2024-06-07,40.0,0.0,EUR,CREDIT,ATM,Transfer,Internal Transfer,POSTED,REF336798,CP9189,Transfer via ATM,SETTLEMENT_FEED
TXN003613,ACC10043,2024-03-13,2024-03-13,1.43,0.0,USD,CREDIT,CARD,Interest,Internal Transfer,POSTED,REF119547,CP4335,Interest via CARD,SETTLEMENT_FEED
TXN003614,ACC10051,2024-01-03,2024-01-05,599.36,0.0,EUR,DEBIT,MOBILE,ATM Withdrawal,Stripe Payout,POSTED,REF353752,CP4433,ATM Withdrawal via MOBILE,SETTLEMENT_FEED
TXN003615,ACC10023,2024-07-22,2024-07-22,208.1,0.0,USD,DEBIT,ACH,Retail,Netflix,PENDING,REF941103,CP4964,Retail via ACH,SETTLEMENT_FEED
TXN003616,ACC10036,2024-06-30,2024-06-30,236.21,0.0,USD,DEBIT,MOBILE,Retail,Whole Foods,PENDING,REF821812,CP8947,Retail via MOBILE,SETTLEMENT_FEED
TXN003617,ACC10043,2024-04-02,2024-04-04,12.68,0.0,USD,DEBIT,MOBILE,Subscription,Netflix,SETTLED,REF364663,CP8479,Subscription via MOBILE,SETTLEMENT_FEED
TXN003618,ACC10065,2024-05-02,2024-05-02,118.25,0.0,USD,DEBIT,ONLINE,Travel,Internal Transfer,POSTED,REF582960,CP9361,Travel via ONLINE,SETTLEMENT_FEED
TXN003619,ACC10032,2024-02-13,2024-02-13,242.37,0.0,USD,DEBIT,ACH,Subscription,Uber,POSTED,REF733719,CP2992,Subscription via ACH,SETTLEMENT_FEED
TXN003620,ACC10035,2024-02-10,2024-02-12,38.23,0.0,EUR,DEBIT,CARD,Travel,ATM Network,POSTED,REF640807,CP6237,Travel via CARD,SETTLEMENT_FEED
TXN003621,ACC10033,2024-04-16,2024-04-17,55.28,0.0,USD,CREDIT,CARD,Transfer,Delta Air,POSTED,REF342579,CP4074,Transfer via CARD,SETTLEMENT_FEED
TXN003622,ACC10036,2024-05-01,2024-05-01,13.08,0.0,USD,CREDIT,CARD,Restaurant,Home Depot,POSTED,REF581154,CP6515,Restaurant via CARD,SETTLEMENT_FEED
TXN003623,ACC10006,2024-04-05,2024-04-07,255.87,0.0,USD,CREDIT,ACH,Transfer,City Power,POSTED,REF981447,CP6720,Transfer via ACH,SETTLEMENT_FEED
TXN003624,ACC10076,2024-03-28,2024-03-29,72.34,0.0,GBP,CREDIT,CARD,ATM Withdrawal,Internal Transfer,POSTED,REF507058,CP6017,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN003625,ACC10046,2024-03-30,2024-03-30,133.24,0.0,GBP,CREDIT,ONLINE,Retail,Fedwire Hub,POSTED,REF734423,CP3663,Retail via ONLINE,SETTLEMENT_FEED
TXN003626,ACC10005,2024-05-31,2024-06-01,48.12,0.0,USD,DEBIT,CARD,Healthcare,Home Depot,POSTED,REF863011,CP7338,Healthcare via CARD,SETTLEMENT_FEED
TXN003627,ACC10004,2024-01-11,2024-01-11,20.3,0.0,USD,CREDIT,CARD,Healthcare,Home Depot,SETTLED,REF917400,CP5483,Healthcare via CARD,SETTLEMENT_FEED
TXN003628,ACC10019,2024-03-06,2024-03-06,151.39,0.0,USD,CREDIT,ACH,Retail,Starbucks,POSTED,REF246252,CP2027,Retail via ACH,SETTLEMENT_FEED
TXN003629,ACC10015,2024-06-30,2024-06-30,111.31,0.0,USD,CREDIT,ACH,Restaurant,Amazon,POSTED,REF420617,CP4323,Restaurant via ACH,SETTLEMENT_FEED
TXN003630,ACC10059,2024-01-17,2024-01-17,2.51,0.0,GBP,CREDIT,CARD,Interest,Amazon,SETTLED,REF727270,CP2324,Interest via CARD,SETTLEMENT_FEED
TXN003632,ACC10026,2024-05-20,2024-05-20,11.48,0.0,USD,CREDIT,ACH,Interest,Uber,POSTED,REF910498,CP9836,Interest via ACH,SETTLEMENT_FEED
TXN003633,ACC10026,2024-01-24,2024-01-24,39.29,0.0,USD,CREDIT,CARD,Grocery,Uber,POSTED,REF568813,CP2674,Grocery via CARD,SETTLEMENT_FEED
TXN003634,ACC10009,2024-06-29,2024-06-29,655.29,0.0,USD,DEBIT,CHECK,Grocery,Starbucks,POSTED,REF626548,CP6574,Grocery via CHECK,SETTLEMENT_FEED
TXN003635,ACC10055,2024-08-10,2024-08-12,28.93,0.0,USD,CREDIT,CARD,Retail,Internal Transfer,SETTLED,REF676577,CP5386,Retail via CARD,SETTLEMENT_FEED
TXN003636,ACC10049,2024-02-04,2024-02-05,1020.24,0.0,EUR,DEBIT,CHECK,Restaurant,ACME Payroll,POSTED,REF795354,CP9613,Restaurant via CHECK,SETTLEMENT_FEED
TXN003637,ACC10002,2024-07-16,2024-07-17,13.98,0.0,GBP,CREDIT,MOBILE,Interest,Whole Foods,POSTED,REF407744,CP3312,Interest via MOBILE,SETTLEMENT_FEED
TXN003638,ACC10005,2024-03-27,2024-03-27,43.65,0.0,USD,DEBIT,ONLINE,Fee,Delta Air,SETTLED,REF716875,CP3466,Fee via ONLINE,SETTLEMENT_FEED
TXN003639,ACC10031,2024-04-07,2024-04-09,80.0,0.0,USD,CREDIT,ATM,Healthcare,Starbucks,POSTED,REF453852,CP9362,Healthcare via ATM,SETTLEMENT_FEED
TXN003640,ACC10027,2024-03-08,2024-03-08,35.68,0.0,USD,CREDIT,CARD,Subscription,Amazon,PENDING,REF550317,CP4045,Subscription via CARD,SETTLEMENT_FEED
TXN003641,ACC10001,2024-02-20,2024-02-21,628.95,0.0,USD,CREDIT,ACH,Payroll,Internal Transfer,POSTED,REF485585,CP8824,Payroll via ACH,SETTLEMENT_FEED
TXN003642,ACC10025,2024-06-17,2024-06-19,1462.37,0.0,USD,DEBIT,ACH,Healthcare,Starbucks,POSTED,REF610157,CP7816,Healthcare via ACH,SETTLEMENT_FEED
TXN003643,ACC10027,2024-06-20,2024-06-22,203.64,0.0,USD,CREDIT,ONLINE,Subscription,Fedwire Hub,POSTED,REF245928,CP3308,Subscription via ONLINE,SETTLEMENT_FEED
TXN003644,ACC10068,2024-02-14,2024-02-14,120.8,0.0,USD,CREDIT,ONLINE,ATM Withdrawal,Starbucks,POSTED,REF132283,CP6726,ATM Withdrawal via ONLINE,SETTLEMENT_FEED
TXN003645,ACC10008,2024-06-17,2024-06-17,40.0,2.5,EUR,CREDIT,ATM,Utilities,ATM Network,POSTED,REF449502,CP2410,Utilities via ATM,SETTLEMENT_FEED
TXN003646,ACC10054,2024-01-25,2024-01-25,60.1,0.0,USD,CREDIT,CARD,Healthcare,Internal Transfer,SETTLED,REF390234,CP4625,Healthcare via CARD,SETTLEMENT_FEED
TXN003647,ACC10069,2024-08-23,2024-08-23,91.3,0.0,GBP,DEBIT,CHECK,Retail,Netflix,POSTED,REF497940,CP5772,Retail via CHECK,SETTLEMENT_FEED
TXN003648,ACC10012,2024-05-03,2024-05-05,70.52,0.0,EUR,CREDIT,CHECK,Utilities,Fedwire Hub,REVERSED,REF669504,CP5888,Utilities via CHECK,SETTLEMENT_FEED
TXN003649,ACC10064,2024-08-12,2024-08-13,194.44,0.0,USD,CREDIT,CARD,Transfer,Delta Air,POSTED,REF735751,CP3283,Transfer via CARD,SETTLEMENT_FEED
TXN003650,ACC10001,2024-04-25,2024-04-25,17.35,0.0,USD,CREDIT,CHECK,Interest,City Power,POSTED,REF575284,CP8260,Interest via CHECK,SETTLEMENT_FEED
TXN003651,ACC10026,2024-08-10,2024-08-10,426.91,0.0,USD,DEBIT,ONLINE,Grocery,Starbucks,POSTED,REF349904,CP2707,Grocery via ONLINE,SETTLEMENT_FEED
TXN003652,ACC10075,2024-05-24,2024-05-25,103.25,0.0,EUR,CREDIT,CARD,Payroll,Amazon,POSTED,REF452061,CP2051,Payroll via CARD,SETTLEMENT_FEED
TXN003653,ACC10002,2024-03-06,2024-03-10,36.01,0.0,GBP,CREDIT,CARD,Travel,ACME Payroll,POSTED,REF430845,CP6928,Travel via CARD,SETTLEMENT_FEED
TXN003654,ACC10002,2024-08-15,2024-08-16,4.15,0.0,GBP,CREDIT,CARD,Interest,CVS Pharmacy,PENDING,REF785385,CP8498,Interest via CARD,SETTLEMENT_FEED
TXN003655,ACC10032,2024-06-19,2024-06-20,3907.71,0.0,USD,DEBIT,WIRE,ATM Withdrawal,Uber,POSTED,REF904461,CP9274,ATM Withdrawal via WIRE,SETTLEMENT_FEED
TXN003656,ACC10066,2024-03-02,2024-03-02,3264.25,15.0,USD,CREDIT,WIRE,ATM Withdrawal,Netflix,POSTED,REF693196,CP1747,ATM Withdrawal via WIRE,SETTLEMENT_FEED
TXN003657,ACC10002,2024-07-01,2024-07-01,3324.87,0.0,GBP,DEBIT,ACH,Travel,ATM Network,POSTED,REF812163,CP5904,Travel via ACH,SETTLEMENT_FEED
TXN003658,ACC10056,2024-03-07,2024-03-07,80.92,0.0,USD,CREDIT,MOBILE,Utilities,Delta Air,POSTED,REF941496,CP3032,Utilities via MOBILE,SETTLEMENT_FEED
TXN003659,ACC10034,2024-01-23,2024-01-25,330.22,0.0,USD,CREDIT,ACH,Retail,Fedwire Hub,POSTED,REF499748,CP2063,Retail via ACH,SETTLEMENT_FEED
TXN003660,ACC10044,2024-04-23,2024-04-23,46.95,0.0,USD,CREDIT,CARD,Healthcare,Fedwire Hub,POSTED,REF733581,CP8670,Healthcare via CARD,SETTLEMENT_FEED
TXN003661,ACC10031,2024-01-05,2024-01-05,8.06,0.0,USD,DEBIT,ACH,Fee,Netflix,SETTLED,REF627778,CP6962,Fee via ACH,SETTLEMENT_FEED
TXN003662,ACC10040,2024-01-14,2024-01-14,11228.58,2.5,GBP,DEBIT,WIRE,Retail,Internal Transfer,POSTED,REF357990,CP8124,Retail via WIRE,SETTLEMENT_FEED
TXN003663,ACC10041,2024-03-27,2024-03-28,15.14,0.0,EUR,CREDIT,ONLINE,Interest,ATM Network,SETTLED,REF229745,CP4154,Interest via ONLINE,SETTLEMENT_FEED
TXN003664,ACC10020,2024-08-18,2024-08-19,681.56,0.0,USD,DEBIT,MOBILE,Subscription,Internal Transfer,POSTED,REF328273,CP1279,Subscription via MOBILE,SETTLEMENT_FEED
TXN003665,ACC10005,2024-07-24,2024-07-26,342.59,0.0,USD,DEBIT,CARD,Travel,Amazon,PENDING,REF360997,CP6870,Travel via CARD,SETTLEMENT_FEED
TXN003666,ACC10003,2024-03-12,2024-03-13,56.95,0.0,USD,CREDIT,CARD,Payroll,City Power,POSTED,REF191471,CP4401,Payroll via CARD,SETTLEMENT_FEED
TXN003667,ACC10022,2024-01-17,2024-01-18,25.77,0.0,EUR,CREDIT,CARD,Interest,Amazon,POSTED,REF520536,CP6058,Interest via CARD,SETTLEMENT_FEED
TXN003668,ACC10073,2024-04-09,2024-04-10,620.45,0.0,USD,CREDIT,ACH,Subscription,ATM Network,POSTED,REF264725,CP8494,Subscription via ACH,SETTLEMENT_FEED
TXN003669,ACC10068,2024-06-29,2024-07-01,13903.18,0.0,USD,DEBIT,WIRE,Subscription,Netflix,PENDING,REF952329,CP2073,Subscription via WIRE,SETTLEMENT_FEED
TXN003670,ACC10068,2024-08-04,2024-08-05,152.59,0.0,USD,CREDIT,CHECK,Travel,CVS Pharmacy,POSTED,REF914763,CP8328,Travel via CHECK,SETTLEMENT_FEED
TXN003671,ACC10004,2024-07-14,2024-07-15,1086.66,0.0,USD,CREDIT,WIRE,Transfer,ATM Network,SETTLED,REF831482,CP9459,Transfer via WIRE,SETTLEMENT_FEED
TXN003672,ACC10013,2024-02-26,2024-02-26,2855.06,25.0,GBP,CREDIT,WIRE,Retail,Netflix,POSTED,REF145913,CP2330,Retail via WIRE,SETTLEMENT_FEED
TXN003673,ACC10043,2024-01-15,2024-01-15,226.84,0.0,USD,CREDIT,ACH,Subscription,Fedwire Hub,POSTED,REF149398,CP3678,Subscription via ACH,SETTLEMENT_FEED
TXN003674,ACC10076,2024-07-29,2024-07-30,39.15,0.0,GBP,DEBIT,ATM,Fee,Stripe Payout,REVERSED,REF824075,CP5394,Fee via ATM,SETTLEMENT_FEED
TXN003675,ACC10038,2024-07-12,2024-07-12,5227.92,15.0,USD,CREDIT,WIRE,Payroll,Starbucks,POSTED,REF417513,CP6847,Payroll via WIRE,SETTLEMENT_FEED
TXN003676,ACC10002,2024-06-09,2024-06-10,539.06,0.0,GBP,CREDIT,ACH,Restaurant,Netflix,POSTED,REF867993,CP9229,Restaurant via ACH,SETTLEMENT_FEED
TXN003677,ACC10012,2024-08-11,2024-08-13,21.33,0.0,EUR,DEBIT,CARD,Grocery,ATM Network,POSTED,REF189674,CP1372,Grocery via CARD,SETTLEMENT_FEED
TXN003678,ACC10075,2024-08-02,2024-08-02,68.03,0.0,EUR,DEBIT,CARD,Transfer,Amazon,POSTED,REF742843,CP8593,Transfer via CARD,SETTLEMENT_FEED
TXN003679,ACC10021,2024-08-10,2024-08-11,141.13,0.0,EUR,CREDIT,ONLINE,Subscription,ATM Network,POSTED,REF395432,CP4074,Subscription via ONLINE,SETTLEMENT_FEED
TXN003680,ACC10039,2024-07-09,2024-07-10,28.51,0.0,USD,CREDIT,WIRE,Fee,Uber,SETTLED,REF873523,CP9084,Fee via WIRE,SETTLEMENT_FEED
TXN003682,ACC10040,2024-06-17,2024-06-19,30.86,0.0,GBP,CREDIT,CARD,Interest,Internal Transfer,POSTED,REF321976,CP5059,Interest via CARD,SETTLEMENT_FEED
TXN003683,ACC10002,2024-02-23,2024-02-23,15.95,0.0,GBP,CREDIT,ACH,Fee,Home Depot,POSTED,REF436545,CP8134,Fee via ACH,SETTLEMENT_FEED
TXN003684,ACC10037,2024-04-27,2024-04-28,122.27,0.0,USD,DEBIT,CARD,Grocery,Amazon,POSTED,REF322021,CP1254,Grocery via CARD,SETTLEMENT_FEED
TXN003685,ACC10038,2024-06-02,2024-06-02,509.84,0.0,USD,CREDIT,ONLINE,ATM Withdrawal,Starbucks,POSTED,REF895687,CP4312,ATM Withdrawal via ONLINE,SETTLEMENT_FEED
TXN003686,ACC10045,2024-07-30,2024-07-30,40.0,1.5,EUR,DEBIT,ATM,Utilities,Starbucks,POSTED,REF359776,CP4725,Utilities via ATM,SETTLEMENT_FEED
TXN003687,ACC10009,2024-06-05,2024-06-06,7.98,0.0,USD,CREDIT,CARD,ATM Withdrawal,Whole Foods,POSTED,REF465119,CP8640,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN003688,ACC10049,2024-05-27,2024-05-28,1080.71,0.0,EUR,DEBIT,ONLINE,Grocery,Delta Air,POSTED,REF611633,CP5168,Grocery via ONLINE,SETTLEMENT_FEED
TXN003689,ACC10037,2024-05-22,2024-05-22,30.53,0.0,USD,DEBIT,ACH,Fee,Amazon,POSTED,REF759031,CP8347,Fee via ACH,SETTLEMENT_FEED
TXN003690,ACC10046,2024-08-09,2024-08-10,411.57,0.0,GBP,DEBIT,ACH,Grocery,Internal Transfer,POSTED,REF766667,CP7919,Grocery via ACH,SETTLEMENT_FEED
TXN003691,ACC10073,2024-03-14,2024-03-15,372.04,0.0,USD,CREDIT,ONLINE,Utilities,Delta Air,REVERSED,REF799038,CP2710,Utilities via ONLINE,SETTLEMENT_FEED
TXN003692,ACC10056,2024-01-26,2024-01-26,3.85,0.0,USD,CREDIT,CARD,Interest,ATM Network,POSTED,REF649031,CP2340,Interest via CARD,SETTLEMENT_FEED
TXN003693,ACC10015,2024-05-03,2024-05-03,19.94,0.0,USD,DEBIT,CARD,ATM Withdrawal,Starbucks,POSTED,REF514218,CP8438,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN003694,ACC10012,2024-08-05,2024-08-05,339.82,0.0,EUR,CREDIT,CHECK,Payroll,Uber,POSTED,REF893207,CP9809,Payroll via CHECK,SETTLEMENT_FEED
TXN003695,ACC10052,2024-06-13,2024-06-13,10.98,0.0,USD,DEBIT,CARD,Retail,Whole Foods,POSTED,REF745649,CP2286,Retail via CARD,SETTLEMENT_FEED
TXN003696,ACC10034,2024-08-06,2024-08-06,386.87,0.0,USD,CREDIT,ONLINE,Travel,Home Depot,POSTED,REF713990,CP5970,Travel via ONLINE,SETTLEMENT_FEED
TXN003697,ACC10008,2024-03-08,2024-03-08,13.9,0.0,EUR,CREDIT,CARD,ATM Withdrawal,ATM Network,POSTED,REF335049,CP2320,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN003698,ACC10065,2024-08-05,2024-08-06,5052.47,0.0,USD,CREDIT,WIRE,ATM Withdrawal,Delta Air,POSTED,REF662985,CP5682,ATM Withdrawal via WIRE,SETTLEMENT_FEED
TXN003699,ACC10027,2024-04-07,2024-04-07,4.8,0.0,USD,DEBIT,CARD,Fee,City Power,POSTED,REF534101,CP6184,Fee via CARD,SETTLEMENT_FEED
TXN003700,ACC10034,2024-06-20,2024-06-20,135.11,0.0,USD,CREDIT,ACH,Restaurant,ACME Payroll,POSTED,REF814438,CP3057,Restaurant via ACH,SETTLEMENT_FEED
TXN003701,ACC10057,2024-07-04,2024-07-05,68.27,0.0,USD,DEBIT,CARD,ATM Withdrawal,Amazon,POSTED,REF273125,CP3906,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN003702,ACC10001,2024-01-19,2024-01-20,16.42,0.0,USD,DEBIT,CHECK,Fee,Delta Air,POSTED,REF814952,CP4551,Fee via CHECK,SETTLEMENT_FEED
TXN003703,ACC10005,2024-06-09,2024-06-09,143.09,0.0,USD,DEBIT,CARD,Grocery,Whole Foods,POSTED,REF378111,CP7814,Grocery via CARD,SETTLEMENT_FEED
TXN003704,ACC10069,2024-05-15,2024-05-16,-1.14,25.0,GBP,CREDIT,ATM,Fee,Internal Transfer,REVERSED,REF589155,CP1814,Fee via ATM,SETTLEMENT_FEED
TXN003705,ACC10020,2024-01-23,2024-01-24,635.17,0.0,USD,DEBIT,ACH,ATM Withdrawal,Internal Transfer,POSTED,REF976772,CP6504,ATM Withdrawal via ACH,SETTLEMENT_FEED
TXN003706,ACC10064,2024-02-15,2024-02-16,362.16,0.0,USD,DEBIT,MOBILE,Healthcare,Delta Air,POSTED,REF446141,CP3215,Healthcare via MOBILE,SETTLEMENT_FEED
TXN003707,ACC10006,2024-01-19,2024-01-19,10.1,0.0,USD,CREDIT,ACH,Interest,Fedwire Hub,SETTLED,REF563954,CP9893,Interest via ACH,SETTLEMENT_FEED
TXN003708,ACC10026,2024-07-23,2024-07-24,40.0,0.0,USD,CREDIT,ATM,Transfer,Stripe Payout,POSTED,REF426818,CP2849,Transfer via ATM,SETTLEMENT_FEED
TXN003709,ACC10058,2024-01-21,2024-01-23,206.41,0.0,USD,DEBIT,ACH,Retail,Internal Transfer,POSTED,REF849376,CP3654,Retail via ACH,SETTLEMENT_FEED
TXN003710,ACC10044,2024-08-20,2024-08-22,236.55,0.0,USD,CREDIT,CHECK,ATM Withdrawal,Amazon,POSTED,REF482835,CP2673,ATM Withdrawal via CHECK,SETTLEMENT_FEED
TXN003711,ACC10003,2024-03-21,2024-03-23,60.0,15.0,USD,DEBIT,ATM,Travel,Netflix,POSTED,REF700177,CP1214,Travel via ATM,SETTLEMENT_FEED
TXN003712,ACC10051,2024-04-12,2024-04-14,208.52,0.0,EUR,DEBIT,ACH,Travel,Fedwire Hub,POSTED,REF448254,CP8605,Travel via ACH,SETTLEMENT_FEED
TXN003713,ACC10035,2024-07-04,2024-07-06,644.39,0.0,EUR,CREDIT,ACH,ATM Withdrawal,City Power,POSTED,REF609096,CP9173,ATM Withdrawal via ACH,SETTLEMENT_FEED
TXN003714,ACC10047,2024-04-25,2024-04-25,195.28,0.0,USD,DEBIT,CARD,Subscription,CVS Pharmacy,POSTED,REF415384,CP7595,Subscription via CARD,SETTLEMENT_FEED
TXN003715,ACC10012,2024-08-10,2024-08-11,200.0,15.0,EUR,CREDIT,ATM,Healthcare,City Power,POSTED,REF673136,CP6846,Healthcare via ATM,SETTLEMENT_FEED
TXN003716,ACC10054,2024-03-25,2024-03-27,60.0,15.0,USD,DEBIT,ATM,Retail,City Power,POSTED,REF234273,CP4669,Retail via ATM,SETTLEMENT_FEED
TXN003717,ACC10019,2024-04-30,2024-04-30,80.0,0.0,USD,CREDIT,ATM,Payroll,Whole Foods,POSTED,REF566214,CP2050,Payroll via ATM,SETTLEMENT_FEED
TXN003718,ACC10057,2024-07-21,2024-07-21,17.35,0.0,USD,CREDIT,CARD,Fee,Netflix,POSTED,REF958392,CP9491,Fee via CARD,SETTLEMENT_FEED
TXN003719,ACC10071,2024-07-10,2024-07-12,357.97,0.0,USD,CREDIT,ACH,Subscription,Home Depot,SETTLED,REF349587,CP1410,Subscription via ACH,SETTLEMENT_FEED
TXN003720,ACC10032,2024-05-09,2024-05-09,117.14,0.0,USD,CREDIT,ACH,Healthcare,CVS Pharmacy,POSTED,REF401398,CP6713,Healthcare via ACH,SETTLEMENT_FEED
TXN003721,ACC10069,2024-04-22,2024-04-23,311.4,0.0,GBP,CREDIT,CHECK,Grocery,Netflix,SETTLED,REF926734,CP8736,Grocery via CHECK,SETTLEMENT_FEED
TXN003722,ACC10019,2024-01-12,2024-01-12,451.9,0.0,USD,DEBIT,ACH,Travel,Amazon,SETTLED,REF149624,CP2331,Travel via ACH,SETTLEMENT_FEED
TXN003723,ACC10031,2024-01-06,2024-01-06,20.99,0.0,USD,DEBIT,CARD,Travel,Fedwire Hub,SETTLED,REF713429,CP7083,Travel via CARD,SETTLEMENT_FEED
TXN003724,ACC10012,2024-07-02,2024-07-03,191.08,0.0,EUR,CREDIT,ACH,Transfer,Fedwire Hub,SETTLED,REF595604,CP7945,Transfer via ACH,SETTLEMENT_FEED
TXN003725,ACC10041,2024-06-13,2024-06-13,200.0,2.5,EUR,DEBIT,ATM,Subscription,Netflix,POSTED,REF509192,CP6714,Subscription via ATM,SETTLEMENT_FEED
TXN003726,ACC10044,2024-04-07,2024-04-09,1669.07,0.0,USD,CREDIT,WIRE,Payroll,Netflix,PENDING,REF574461,CP8258,Payroll via WIRE,SETTLEMENT_FEED
TXN003727,ACC10072,2024-01-12,2024-01-14,38.46,0.0,GBP,CREDIT,MOBILE,Interest,Delta Air,POSTED,REF299050,CP1702,Interest via MOBILE,SETTLEMENT_FEED
TXN003728,ACC10055,2024-01-17,2024-01-17,176.5,0.0,USD,CREDIT,CHECK,Grocery,ATM Network,POSTED,REF707935,CP4121,Grocery via CHECK,SETTLEMENT_FEED
TXN003729,ACC10025,2024-01-25,2024-01-27,241.82,0.0,USD,DEBIT,ACH,Utilities,Starbucks,PENDING,REF603298,CP1929,Utilities via ACH,SETTLEMENT_FEED
TXN003730,ACC10055,2024-06-03,2024-06-03,313.79,0.0,USD,DEBIT,ACH,Retail,Internal Transfer,POSTED,REF799567,CP5969,Retail via ACH,SETTLEMENT_FEED
TXN003731,ACC10064,2024-02-20,2024-02-20,7.52,0.0,USD,DEBIT,CARD,Fee,Uber,POSTED,REF209478,CP5615,Fee via CARD,SETTLEMENT_FEED
TXN003732,ACC10008,2024-06-01,2024-06-02,31.85,25.0,EUR,CREDIT,WIRE,Interest,CVS Pharmacy,POSTED,REF611154,CP2111,Interest via WIRE,SETTLEMENT_FEED
TXN003733,ACC10076,2024-02-13,2024-02-14,287.2,0.0,GBP,CREDIT,MOBILE,Healthcare,Chase Settlement,POSTED,REF785029,CP8601,Healthcare via MOBILE,SETTLEMENT_FEED
TXN003734,ACC10045,2024-04-18,2024-04-18,65.52,0.0,EUR,CREDIT,ACH,Interest,City Power,POSTED,REF706341,CP5080,Interest via ACH,SETTLEMENT_FEED
TXN003735,ACC10062,2024-06-24,2024-06-25,218.28,0.0,EUR,CREDIT,ONLINE,Transfer,CVS Pharmacy,POSTED,REF298650,CP4559,Transfer via ONLINE,SETTLEMENT_FEED
TXN003736,ACC10057,2024-08-14,2024-08-15,78.85,0.0,USD,DEBIT,ACH,Retail,Chase Settlement,POSTED,REF730923,CP7542,Retail via ACH,SETTLEMENT_FEED
TXN003737,ACC10020,2024-06-05,2024-06-06,11.55,0.0,USD,DEBIT,CARD,Utilities,Starbucks,POSTED,REF647262,CP3517,Utilities via CARD,SETTLEMENT_FEED
TXN003739,ACC10071,2024-03-03,2024-03-03,135.5,0.0,USD,CREDIT,CHECK,Retail,Chase Settlement,SETTLED,REF585001,CP3299,Retail via CHECK,SETTLEMENT_FEED
TXN003740,ACC10036,2024-04-20,2024-04-20,3300.41,0.0,USD,CREDIT,WIRE,Utilities,Home Depot,POSTED,REF300564,CP6728,Utilities via WIRE,SETTLEMENT_FEED
TXN003741,ACC10053,2024-03-16,2024-03-17,23.13,0.0,USD,CREDIT,CARD,Fee,ACME Payroll,POSTED,REF105539,CP1362,Fee via CARD,SETTLEMENT_FEED
TXN003742,ACC10043,2024-08-01,2024-08-03,22.16,0.0,USD,CREDIT,ONLINE,Interest,Internal Transfer,POSTED,REF565837,CP6174,Interest via ONLINE,SETTLEMENT_FEED
TXN003743,ACC10025,2024-08-20,2024-08-21,46.66,0.0,USD,CREDIT,CARD,Subscription,Uber,SETTLED,REF935746,CP1134,Subscription via CARD,SETTLEMENT_FEED
TXN003744,ACC10050,2024-08-23,2024-08-23,257.58,0.0,USD,DEBIT,ACH,Subscription,Internal Transfer,POSTED,REF239539,CP4663,Subscription via ACH,SETTLEMENT_FEED
TXN003745,ACC10047,2024-03-08,2024-03-09,127.85,0.0,USD,DEBIT,CARD,Healthcare,Home Depot,POSTED,REF283550,CP4370,Healthcare via CARD,SETTLEMENT_FEED
TXN003746,ACC10031,2024-08-11,2024-08-12,2157.1,0.0,USD,DEBIT,MOBILE,Restaurant,CVS Pharmacy,SETTLED,REF531836,CP4456,Restaurant via MOBILE,SETTLEMENT_FEED
TXN003747,ACC10017,2024-07-21,2024-07-23,271.69,0.0,USD,CREDIT,MOBILE,Travel,Whole Foods,POSTED,REF136681,CP7266,Travel via MOBILE,SETTLEMENT_FEED
TXN003748,ACC10025,2024-08-23,2024-08-25,250.86,0.0,USD,DEBIT,ACH,Retail,Whole Foods,POSTED,REF310885,CP8946,Retail via ACH,SETTLEMENT_FEED
TXN003749,ACC10017,2024-04-10,2024-04-10,80.64,0.0,USD,DEBIT,MOBILE,Healthcare,Chase Settlement,POSTED,REF803464,CP9755,Healthcare via MOBILE,SETTLEMENT_FEED
TXN003750,ACC10015,2024-03-21,2024-03-21,437.1,0.0,USD,CREDIT,ONLINE,Payroll,Chase Settlement,POSTED,REF720206,CP8174,Payroll via ONLINE,SETTLEMENT_FEED
TXN003751,ACC10045,2024-05-06,2024-05-06,3258.57,25.0,EUR,CREDIT,WIRE,Travel,Whole Foods,REVERSED,REF968830,CP5304,Travel via WIRE,SETTLEMENT_FEED
TXN003752,ACC10030,2024-01-12,2024-01-12,65.06,0.0,USD,DEBIT,ACH,ATM Withdrawal,City Power,POSTED,REF390645,CP1100,ATM Withdrawal via ACH,SETTLEMENT_FEED
TXN003753,ACC10000,2024-08-19,2024-08-21,52.09,0.0,EUR,CREDIT,CARD,Transfer,City Power,POSTED,REF747101,CP9412,Transfer via CARD,SETTLEMENT_FEED
TXN003754,ACC10025,2024-03-08,2024-03-08,1494.3,0.0,USD,CREDIT,ONLINE,Payroll,CVS Pharmacy,POSTED,REF507124,CP4447,Payroll via ONLINE,SETTLEMENT_FEED
TXN003755,ACC10039,2024-03-23,2024-03-23,102.14,0.0,USD,CREDIT,CARD,ATM Withdrawal,Uber,POSTED,REF519822,CP4402,ATM Withdrawal via CARD,SETTLEMENT_FEED
